filepath,label,label_id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
dataset\C\0023.png,C,0,0.0,0.08732282370328903,0.1203710287809372,0.11799684911966324,0.12464725971221924,-0.01719737984240055,-0.0677044615149498,-0.05994151905179024,-0.027624623849987984,-0.13803182542324066,-0.2413192093372345,-0.23729750514030457,-0.19615331292152405,-0.23120200634002686,-0.32827648520469666,-0.3253647983074188,-0.3020986020565033,-0.2855934500694275,-0.4016006290912628,-0.47508764266967773,-0.5293117165565491,0.0,-0.2224501371383667,-0.48111680150032043,-0.6575484871864319,-0.6632987260818481,-0.40043219923973083,-0.6022038459777832,-0.710376501083374,-0.6842421889305115,-0.356831818819046,-0.6536018252372742,-0.8830429315567017,-0.9655274748802185,-0.33348962664604187,-0.6536571383476257,-0.8770487904548645,-1.0,-0.3356376886367798,-0.49766063690185547,-0.5838779211044312,-0.620389997959137,0.0,-0.09033127129077911,-0.15991994738578796,-0.19904549419879913,-0.22655054926872253,-0.3118971586227417,-0.39407777786254883,-0.38036996126174927,-0.35486721992492676,-0.2835201621055603,-0.3944208323955536,-0.388379842042923,-0.36700165271759033,-0.2476416826248169,-0.3455522954463959,-0.35940462350845337,-0.3526732921600342,-0.21107687056064606,-0.3049076199531555,-0.3531777262687683,-0.37485530972480774
dataset\C\0024.png,C,0,0.0,0.072520911693573,0.031004512682557106,-0.06706676632165909,-0.09519754350185394,-0.22482237219810486,-0.37601238489151,-0.3606998026371002,-0.3022862374782562,-0.31717991828918457,-0.4893634617328644,-0.47295084595680237,-0.4147607684135437,-0.36696916818618774,-0.5314611792564392,-0.5258916616439819,-0.4847220778465271,-0.3855453133583069,-0.5362270474433899,-0.623542070388794,-0.6855735182762146,0.0,-0.2834217846393585,-0.5511365532875061,-0.7076338529586792,-0.8213870525360107,-0.466655969619751,-0.6371561884880066,-0.817288339138031,-0.8631731271743774,-0.36775320768356323,-0.6515617370605469,-0.9022024869918823,-1.0,-0.31164470314979553,-0.5891966223716736,-0.823910653591156,-0.9242445230484009,-0.26903602480888367,-0.37154215574264526,-0.4623710811138153,-0.49835413694381714,0.0,-0.17165854573249817,-0.2668113112449646,-0.3175068199634552,-0.3507237434387207,-0.30539336800575256,-0.355496346950531,-0.3268723785877228,-0.28839898109436035,-0.22603128850460052,-0.2888663709163666,-0.26922616362571716,-0.23355698585510254,-0.1460033804178238,-0.20182158052921295,-0.20081347227096558,-0.18310628831386566,-0.0748988687992096,-0.1421918272972107,-0.17981858551502228,-0.1892685890197754
dataset\C\0025.png,C,0,0.0,0.057724930346012115,0.2091788351535797,0.3381896913051605,0.44716721773147583,0.36332207918167114,0.5560250282287598,0.5019530057907104,0.3998446464538574,0.3118193745613098,0.40698444843292236,0.26989349722862244,0.17674154043197632,0.2256828397512436,0.2365298867225647,0.1399899274110794,0.06333842128515244,0.12083539366722107,0.1303420066833496,0.13528664410114288,0.1364813894033432,0.0,-0.2551771104335785,-0.4048231840133667,-0.4544674754142761,-0.5404607653617859,-0.10948048532009125,-0.10474767535924911,-0.24825215339660645,-0.3600327670574188,0.07250937819480896,-0.01734970510005951,-0.24685131013393402,-0.36023420095443726,0.21274448931217194,0.13704337179660797,-0.11017776280641556,-0.252850741147995,0.319685697555542,0.3945230543613434,0.40587878227233887,0.4595392346382141,0.0,-0.09919633716344833,-0.17791010439395905,-0.2440773844718933,-0.30454546213150024,-0.2919948697090149,-0.4393094778060913,-0.48959463834762573,-0.5120170712471008,-0.31227967143058777,-0.49853166937828064,-0.5379484295845032,-0.5437787771224976,-0.3401501476764679,-0.5238903760910034,-0.5654308795928955,-0.5724557042121887,-0.3696838915348053,-0.5473383665084839,-0.6216884851455688,-0.6566975116729736
dataset\C\0026.png,C,0,0.0,0.12910960614681244,0.2613447904586792,0.34881678223609924,0.41545403003692627,0.2037806659936905,0.2905380427837372,0.28481626510620117,0.2657575309276581,0.10466214269399643,0.10945970565080643,0.07740004360675812,0.0392485186457634,-0.0028664139099419117,-0.016116952523589134,-0.03899476304650307,-0.05674566701054573,-0.10688729584217072,-0.15578222274780273,-0.19080106914043427,-0.21878591179847717,0.0,-0.19660702347755432,-0.4293959140777588,-0.5839213728904724,-0.587421178817749,-0.2839639484882355,-0.39015427231788635,-0.5138822197914124,-0.5488642454147339,-0.24177612364292145,-0.5474330186843872,-0.789351224899292,-0.9068150520324707,-0.22255739569664001,-0.5474919080734253,-0.8170204758644104,-1.0,-0.20966246724128723,-0.39230039715766907,-0.5112067461013794,-0.5974808931350708,0.0,-0.022754551842808723,-0.05930705368518829,-0.08478229492902756,-0.11626935005187988,-0.18133659660816193,-0.2531699240207672,-0.2843835949897766,-0.3012755215167999,-0.19941651821136475,-0.2757980525493622,-0.30860650539398193,-0.33314716815948486,-0.2088761180639267,-0.28622910380363464,-0.3370542526245117,-0.3713412284851074,-0.21066898107528687,-0.287695050239563,-0.3277692198753357,-0.35465511679649353
dataset\C\0027.png,C,0,0.0,0.14798013865947723,0.2776319682598114,0.3810953199863434,0.4881015121936798,0.27846547961235046,0.38379785418510437,0.35158661007881165,0.29845911264419556,0.19374440610408783,0.22807161509990692,0.19583728909492493,0.14885589480400085,0.08619362860918045,0.08153878152370453,0.06084009259939194,0.03478317707777023,-0.021120907738804817,-0.05596162751317024,-0.0759916603565216,-0.0933087170124054,0.0,-0.1406652331352234,-0.3651908338069916,-0.5331145524978638,-0.5703317523002625,-0.32381460070610046,-0.4807208180427551,-0.6093463897705078,-0.6389431953430176,-0.30561497807502747,-0.5893804430961609,-0.7994956970214844,-0.9002023935317993,-0.2909521460533142,-0.6110971570014954,-0.8479924201965332,-1.0,-0.27053049206733704,-0.4398738443851471,-0.5512655973434448,-0.6342002153396606,0.0,0.001226344844326377,-0.02204238437116146,-0.03846247121691704,-0.05987965688109398,-0.14877967536449432,-0.20418669283390045,-0.21798358857631683,-0.22327718138694763,-0.17038795351982117,-0.23345065116882324,-0.25236737728118896,-0.2660667300224304,-0.18320989608764648,-0.24542562663555145,-0.285699725151062,-0.31445515155792236,-0.1863430142402649,-0.2523603141307831,-0.29169753193855286,-0.3173995018005371
dataset\C\0028.png,C,0,0.0,0.14116932451725006,0.27677956223487854,0.3782932460308075,0.4674634635448456,0.33108770847320557,0.49292388558387756,0.4675605595111847,0.42205318808555603,0.2506045699119568,0.32619497179985046,0.2698065936565399,0.21162882447242737,0.13195593655109406,0.14429418742656708,0.09863567352294922,0.06201164051890373,0.003754835342988372,-0.027081619948148727,-0.03344126418232918,-0.029632341116666794,0.0,-0.25655996799468994,-0.5176135897636414,-0.698632001876831,-0.7438564300537109,-0.35308903455734253,-0.4616800546646118,-0.6531457901000977,-0.7780847549438477,-0.27423611283302307,-0.5463427305221558,-0.8244075179100037,-0.975460410118103,-0.2055240124464035,-0.5274850130081177,-0.8197363615036011,-1.0,-0.14375783503055573,-0.28085091710090637,-0.3487302362918854,-0.37057414650917053,0.0,-0.009124025702476501,-0.04317497834563255,-0.07499702274799347,-0.1136276051402092,-0.1653929501771927,-0.2562253177165985,-0.2994564473628998,-0.3249788284301758,-0.20811159908771515,-0.31388723850250244,-0.36084049940109253,-0.3889676630496979,-0.24306809902191162,-0.3494473099708557,-0.40235140919685364,-0.4326566159725189,-0.2696242034435272,-0.36769261956214905,-0.40774619579315186,-0.4286540448665619
dataset\C\0029.png,C,0,0.0,0.21078993380069733,0.48325201869010925,0.6985241770744324,0.8913142681121826,0.5580267906188965,0.8048645257949829,0.749502420425415,0.649753212928772,0.416606605052948,0.5183876752853394,0.41021332144737244,0.31274348497390747,0.22626276314258575,0.21195881068706512,0.12590931355953217,0.057340119034051895,0.03165438398718834,-0.0010324011091142893,-0.03736734017729759,-0.06804614514112473,0.0,-0.3577500879764557,-0.4360279142856598,-0.4403984844684601,-0.47321617603302,0.13289615511894226,0.355116069316864,0.13220569491386414,-0.09883046895265579,0.34919053316116333,0.3358241319656372,-0.09365780651569366,-0.3647623062133789,0.47309592366218567,0.31755948066711426,-0.10503248870372772,-0.399543821811676,0.4924335479736328,0.52678382396698,0.4844833016395569,0.4857470393180847,0.0,-0.1044837236404419,-0.19312219321727753,-0.28338128328323364,-0.36787140369415283,-0.24158045649528503,-0.4419266879558563,-0.5549083352088928,-0.6125754117965698,-0.28628334403038025,-0.5033775568008423,-0.5776220560073853,-0.6048068404197693,-0.34537646174430847,-0.5568743348121643,-0.582007646560669,-0.5697611570358276,-0.40976381301879883,-0.5765032768249512,-0.5942133069038391,-0.5827170014381409
dataset\C\0030.png,C,0,0.0,0.13929808139801025,0.32042884826660156,0.4683252274990082,0.6089890003204346,0.4276186525821686,0.5565122365951538,0.5510149002075195,0.5290002226829529,0.32154813408851624,0.3373590409755707,0.2353355437517166,0.12900085747241974,0.160954549908638,0.11853133141994476,0.03033340722322464,-0.036318983882665634,-0.020176203921437263,-0.0819745734333992,-0.12624038755893707,-0.15341779589653015,0.0,-0.4959850013256073,-0.8034370541572571,-0.9633309841156006,-0.9699943661689758,-0.41921311616897583,-0.49387508630752563,-0.6177709698677063,-0.7065667510032654,-0.21413098275661469,-0.476554811000824,-0.7883890271186829,-0.9879356622695923,-0.06697972118854523,-0.3662749230861664,-0.6591835618019104,-0.8562320470809937,0.01206435076892376,-0.09767910093069077,-0.13698633015155792,-0.12182825803756714,0.0,-0.05676897242665291,-0.1072341799736023,-0.1533323973417282,-0.208174467086792,-0.19544170796871185,-0.3233496844768524,-0.40862300992012024,-0.4633588194847107,-0.23919762670993805,-0.37783893942832947,-0.4531228840351105,-0.501772940158844,-0.28236719965934753,-0.4354695677757263,-0.49206435680389404,-0.5178015232086182,-0.32272177934646606,-0.45395416021347046,-0.48240771889686584,-0.4892198443412781
dataset\C\0031.png,C,0,0.0,0.18657824397087097,0.36976760625839233,0.4717769920825958,0.536503791809082,0.4515705108642578,0.4969552755355835,0.42116132378578186,0.3487246632575989,0.28988438844680786,0.2699490189552307,0.21202902495861053,0.16868190467357635,0.11640840023756027,0.0629759281873703,0.01567089930176735,-0.015560786239802837,-0.04931667447090149,-0.09248298406600952,-0.10741160064935684,-0.1048189252614975,0.0,-0.12229187041521072,-0.17991924285888672,-0.22751407325267792,-0.27337563037872314,0.5298987627029419,0.5678841471672058,0.32966265082359314,0.098614901304245,0.6851625442504883,0.5343398451805115,0.2316223382949829,-0.017518216744065285,0.7266243696212769,0.4675818085670471,0.16047853231430054,-0.07387565821409225,0.6972436308860779,0.5045236945152283,0.2668323218822479,0.08867628127336502,0.0,-0.2003791332244873,-0.36285290122032166,-0.5105031728744507,-0.6484996676445007,-0.30834266543388367,-0.5264831781387329,-0.662306010723114,-0.7288950681686401,-0.30112969875335693,-0.5368872284889221,-0.6327837109565735,-0.6627930402755737,-0.3129960596561432,-0.5199167132377625,-0.5427907109260559,-0.5168954730033875,-0.34287509322166443,-0.4840708374977112,-0.49474653601646423,-0.4710826575756073
dataset\C\0032.png,C,0,0.0,0.1707383096218109,0.3622026741504669,0.4475695788860321,0.3181523084640503,0.3634525239467621,0.3295772969722748,0.24377605319023132,0.19785001873970032,0.15694379806518555,0.0914083942770958,-0.007692612707614899,-0.06751325726509094,-0.055531274527311325,-0.15924447774887085,-0.24205489456653595,-0.2727634310722351,-0.25668054819107056,-0.36642831563949585,-0.3837520182132721,-0.3644390404224396,0.0,-0.21447907388210297,-0.27035993337631226,-0.3123040795326233,-0.28183513879776,0.49054113030433655,0.5862879157066345,0.37053343653678894,0.14029429852962494,0.6763412356376648,0.6555094122886658,0.321406751871109,0.043769922107458115,0.6876959204673767,0.5792355537414551,0.23924380540847778,-0.04830697551369667,0.5992215275764465,0.5725676417350769,0.3686385452747345,0.17549148201942444,0.0,-0.16448719799518585,-0.33900073170661926,-0.4729384481906891,-0.6278083920478821,-0.5930567383766174,-0.790510356426239,-0.9310579895973206,-1.024419903755188,-0.5837494730949402,-0.7469096779823303,-0.80948805809021,-0.8825322389602661,-0.5537979006767273,-0.6788371801376343,-0.6867135763168335,-0.7100009322166443,-0.5335633754730225,-0.6119693517684937,-0.5977885127067566,-0.6061491966247559
dataset\C\0033.png,C,0,0.0,0.2041390836238861,0.39000388979911804,0.46414488554000854,0.4853188395500183,0.3981644809246063,0.44226402044296265,0.37272223830223083,0.3156139850616455,0.201984241604805,0.18310639262199402,0.1165265142917633,0.07801184058189392,0.00904291681945324,-0.0155181884765625,-0.06939937174320221,-0.09010292589664459,-0.15708084404468536,-0.18977822363376617,-0.21982865035533905,-0.21708211302757263,0.0,-0.1865580976009369,-0.2630218267440796,-0.3419356644153595,-0.45643529295921326,0.4257080554962158,0.5435647368431091,0.3101990520954132,0.05565190315246582,0.5348957777023315,0.4184555411338806,0.08609195798635483,-0.19210386276245117,0.5374724268913269,0.34415045380592346,0.012191538698971272,-0.25828051567077637,0.48047763109207153,0.3861735761165619,0.15094193816184998,-0.05840655043721199,0.0,-0.19936899840831757,-0.37837550044059753,-0.5454805493354797,-0.7088680863380432,-0.36312830448150635,-0.5768714547157288,-0.6960769295692444,-0.7515905499458313,-0.3659244775772095,-0.616235613822937,-0.695779025554657,-0.7111150622367859,-0.38338446617126465,-0.604202389717102,-0.6100553274154663,-0.569920539855957,-0.4156534969806671,-0.5716139674186707,-0.5663995146751404,-0.5291893482208252
dataset\C\0034.png,C,0,0.0,0.15404294431209564,0.33352553844451904,0.42350441217422485,0.4996500015258789,0.41043123602867126,0.46056056022644043,0.41146087646484375,0.3588043451309204,0.2533041834831238,0.26673781871795654,0.22176316380500793,0.18423883616924286,0.08892494440078735,0.06432833522558212,0.021154949441552162,-0.01243043877184391,-0.07982123643159866,-0.09011785686016083,-0.09817004948854446,-0.10303161293268204,0.0,-0.13636836409568787,-0.27477845549583435,-0.4105168282985687,-0.5234454274177551,0.329734742641449,0.3454488515853882,0.1387825608253479,-0.06708613783121109,0.4434340000152588,0.27704837918281555,0.006262950133532286,-0.232362762093544,0.4765545725822449,0.21103829145431519,-0.09706394374370575,-0.3232935965061188,0.46801498532295227,0.3655400276184082,0.17015454173088074,0.00893731601536274,0.0,-0.1580493152141571,-0.30724871158599854,-0.45265811681747437,-0.5942835807800293,-0.2742334306240082,-0.43978357315063477,-0.5377328395843506,-0.5780487060546875,-0.27150750160217285,-0.4392096698284149,-0.5030443072319031,-0.5192692279815674,-0.27960118651390076,-0.44269701838493347,-0.465278685092926,-0.44093286991119385,-0.30077889561653137,-0.39910516142845154,-0.3912501931190491,-0.3598640263080597
dataset\C\0035.png,C,0,0.0,0.20652508735656738,0.4586072266101837,0.6062083840370178,0.6672560572624207,0.46881571412086487,0.5465061068534851,0.47730791568756104,0.41809654235839844,0.28073474764823914,0.3204757571220398,0.23209720849990845,0.20310349762439728,0.07961216568946838,0.08666456490755081,0.018059423193335533,0.00020836574549321085,-0.11583346128463745,-0.09496080875396729,-0.12729156017303467,-0.12937116622924805,0.0,-0.11254722625017166,-0.05738311633467674,0.03400344029068947,0.1871640980243683,0.6184462308883667,0.8874527812004089,0.6894493103027344,0.47037699818611145,0.7464038729667664,0.8415179252624512,0.4583711624145508,0.23075754940509796,0.7791943550109863,0.7712579965591431,0.3801693618297577,0.13696728646755219,0.7609302997589111,0.8410521745681763,0.5694941878318787,0.3586568832397461,0.0,-0.21238812804222107,-0.36236509680747986,-0.49917206168174744,-0.6181695461273193,-0.2657374143600464,-0.5093994736671448,-0.6396838426589966,-0.6937149167060852,-0.2637341022491455,-0.5344989895820618,-0.5986600518226624,-0.5862295627593994,-0.29423484206199646,-0.5709784626960754,-0.5591058731079102,-0.48258331418037415,-0.33814191818237305,-0.5386841893196106,-0.5222898721694946,-0.46000179648399353
dataset\C\0036.png,C,0,0.0,0.19521214067935944,0.35456109046936035,0.44266659021377563,0.5026220083236694,0.40212637186050415,0.3739485442638397,0.31237664818763733,0.285083532333374,0.20129530131816864,0.12496016919612885,0.08450397849082947,0.0793524906039238,0.0028530878480523825,-0.08043356239795685,-0.11463180929422379,-0.10903884470462799,-0.1587204486131668,-0.21922411024570465,-0.243464857339859,-0.22426792979240417,0.0,-0.2229578197002411,-0.33497053384780884,-0.40943533182144165,-0.5094010829925537,0.3753753900527954,0.42106562852859497,0.19661737978458405,-0.012318640016019344,0.4878809452056885,0.3763408958911896,0.05698385089635849,-0.16954950988292694,0.4905989468097687,0.2923790514469147,-0.036598190665245056,-0.2772800028324127,0.42381250858306885,0.2961731553077698,0.05018113926053047,-0.14963071048259735,0.0,-0.20663896203041077,-0.38080310821533203,-0.5379338264465332,-0.6913902163505554,-0.3671506941318512,-0.6078742742538452,-0.7572829127311707,-0.8343330025672913,-0.37629878520965576,-0.6338633894920349,-0.7209033966064453,-0.7472870945930481,-0.40379783511161804,-0.6509697437286377,-0.663274347782135,-0.6250439286231995,-0.44595497846603394,-0.6265994906425476,-0.6227560639381409,-0.5839655995368958
dataset\C\0037.png,C,0,0.0,0.3109537363052368,0.5414122343063354,0.6491450667381287,0.6549440622329712,0.6037589907646179,0.6802536249160767,0.6978341341018677,0.7036442160606384,0.40391308069229126,0.4856340289115906,0.5315572023391724,0.5257700085639954,0.16195493936538696,0.24835242331027985,0.3110794425010681,0.3185511529445648,-0.0947110652923584,-0.03396264463663101,0.03180183842778206,0.06044803559780121,0.0,0.009704063646495342,0.17586283385753632,0.2955079674720764,0.3232763111591339,0.9116674065589905,0.9906899929046631,0.6837610006332397,0.3933537006378174,1.0,0.8907771110534668,0.43801209330558777,0.0909285694360733,0.9777978658676147,0.9014518857002258,0.45989248156547546,0.1329059898853302,0.8896130919456482,0.8001362681388855,0.5124008059501648,0.27427420020103455,0.0,-0.1525878608226776,-0.2982099652290344,-0.4434070885181427,-0.5870130658149719,-0.2757108211517334,-0.529599666595459,-0.7001761794090271,-0.79604572057724,-0.3181851804256439,-0.6034708619117737,-0.7334304451942444,-0.7868054509162903,-0.3782716989517212,-0.6513202786445618,-0.7084897756576538,-0.698137640953064,-0.44785502552986145,-0.6509689688682556,-0.6904089450836182,-0.6833388805389404
